Case Name,Locus,Race,,LR,Pn,Pd,,Time (seconds),,Pn HET0,Pn HET1,Pn HET2,Pn HOM0,Pn HOM1,,Pd HET0,Pd HET1,Pd HET2,Pd HOM0,Pd HOM1
261_,CSF,CAUCASIAN,,2.82148,0.20725,0.0734544,,21.263,,0.74,0.24,0.02,0.98,0.02,,0.74,0.24,0.02,0.98,0.02
261_,CSF,HISPANIC,,2.42716,0.180933,0.0745452,,18.734,,0.74,0.24,0.02,0.98,0.02,,0.74,0.24,0.02,0.98,0.02
261_,CSF,ASIAN,,2.34272,0.162533,0.069378,,19.821,,0.74,0.24,0.02,0.98,0.02,,0.74,0.24,0.02,0.98,0.02
261_,D3,CAUCASIAN,,3.13481,0.0895266,0.0285588,,66.354,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
261_,D3,BLACK,,4.01136,0.143976,0.0358921,,66.421,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
261_,D3,HISPANIC,,2.41237,0.165314,0.0685277,,66.321,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
261_,D3,ASIAN,,5.08129,0.19852,0.0390689,,65.801,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
261_,TH01,ASIAN,,22.853,0.100435,0.00439485,,67.953,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
261_,TH01,HISPANIC,,2.34044,0.158223,0.067604,,71.505,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
261_,TH01,CAUCASIAN,,2.06853,0.107763,0.0520963,,74.847,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
261_,TH01,BLACK,,11.3435,0.205411,0.0181083,,77.321,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
261_,D13,ASIAN,,14.8617,0.0505456,0.00340107,,42.41,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,D13,HISPANIC,,3.83122,0.18222,0.0475618,,48.516,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,D13,CAUCASIAN,,4.96111,0.187727,0.0378397,,49.789,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,D16,CAUCASIAN,,2.43508,0.241375,0.0991239,,30.217,,0.79,0.19,0.02,0.98,0.02,,0.79,0.19,0.02,0.98,0.02
261_,D16,ASIAN,,3.54837,0.114426,0.0322475,,27.546,,0.79,0.19,0.02,0.98,0.02,,0.79,0.19,0.02,0.98,0.02
261_,D16,HISPANIC,,3.80737,0.110798,0.0291008,,30.072,,0.79,0.19,0.02,0.98,0.02,,0.79,0.19,0.02,0.98,0.02
261_,D16,BLACK,,3.15282,0.126328,0.0400682,,30.563,,0.79,0.19,0.02,0.98,0.02,,0.79,0.19,0.02,0.98,0.02
261_,D2,BLACK,,6.43892,0.00715165,0.00111069,,29.221,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,D2,CAUCASIAN,,17.6167,0.00616011,0.000349676,,27.718,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,D2,ASIAN,,11.8562,0.00380963,0.000321318,,20.931,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,D2,HISPANIC,,13.2286,0.00521366,0.000394121,,25.057,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,D19,BLACK,,9.23726,0.00167811,0.000181668,,31.369,,0.89,0.09,0.02,0.98,0.02,,0.89,0.09,0.02,0.98,0.02
261_,D19,CAUCASIAN,,11.4604,0.0081721,0.000713075,,28.914,,0.89,0.09,0.02,0.98,0.02,,0.89,0.09,0.02,0.98,0.02
261_,D19,HISPANIC,,6.32338,0.00632367,0.00100005,,24.152,,0.89,0.09,0.02,0.98,0.02,,0.89,0.09,0.02,0.98,0.02
261_,vWA,CAUCASIAN,,2.64911,0.0646529,0.0244055,,41.964,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
261_,vWA,HISPANIC,,2.03162,0.0763599,0.0375858,,40.027,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
261_,vWA,BLACK,,2.17441,0.127442,0.05861,,42.72,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
261_,vWA,ASIAN,,3.24432,0.0152795,0.00470963,,37.458,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
261_,TPOX,BLACK,,23.6951,0.0194937,0.000822689,,35.413,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
261_,TPOX,HISPANIC,,6.83308,0.0095573,0.00139868,,35.17,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
261_,TPOX,ASIAN,,32.8983,0.0069572,0.000211476,,34.107,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
261_,TPOX,CAUCASIAN,,18.1589,0.00578896,0.000318795,,35.289,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
261_,D18,BLACK,,9.85075,0.00747992,0.000759324,,36.479,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
261_,D18,CAUCASIAN,,15.5163,0.00467758,0.000301463,,35.674,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
261_,D18,ASIAN,,16.6792,0.00356946,0.000214006,,34.57,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
261_,D18,HISPANIC,,14.6695,0.00635219,0.000433021,,35.678,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
261_,D5,BLACK,,1.57763,0.0379834,0.0240762,,41.457,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
261_,D5,HISPANIC,,1.32706,0.0331322,0.0249667,,40.15,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
261_,D5,ASIAN,,1.77433,0.127122,0.0716451,,37.81,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
261_,D5,CAUCASIAN,,1.3888,0.0468223,0.0337142,,43.382,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
261_,FGA,ASIAN,,13.111,0.0175947,0.00134198,,26.574,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,FGA,CAUCASIAN,,8.80517,0.0322661,0.00366444,,28.727,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,FGA,BLACK,,19.6175,0.0200851,0.00102384,,30.581,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
261_,FGA,HISPANIC,,8.93502,0.0126624,0.00141716,,28.941,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
Overall:,15 Files,BLACK,,1.759e+12,5.91866e-21,3.36479e-33,,655.839
Overall:,15 Files,CAUCASIAN,,2.63699e+11,4.66804e-21,1.77022e-32,,655.839
Overall:,15 Files,HISPANIC,,6.48136e+10,1.80248e-21,2.78102e-32,,655.839
Overall:,15 Files,ASIAN,,9.10259e+12,1.20267e-23,1.32124e-36,,655.839
262_,D8,BLACK,,0.242709,6.86427e-07,2.82819e-06,,41.574,,0.766,0.2068,0.0272,0.98,0.02,,0.766,0.2068,0.0272,0.98,0.02
262_,D8,CAUCASIAN,,0.444813,2.43316e-06,5.47008e-06,,38.13,,0.766,0.2068,0.0272,0.98,0.02,,0.766,0.2068,0.0272,0.98,0.02
262_,D8,HISPANIC,,0.604769,2.55403e-06,4.22315e-06,,38.545,,0.766,0.2068,0.0272,0.98,0.02,,0.766,0.2068,0.0272,0.98,0.02
262_,D8,ASIAN,,0.569434,3.22111e-06,5.65668e-06,,37.325,,0.766,0.2068,0.0272,0.98,0.02,,0.766,0.2068,0.0272,0.98,0.02
262_,D21,BLACK,,1.72902,4.70424e-05,2.72075e-05,,27.921,,0.7104,0.2696,0.02,0.98,0.02,,0.7104,0.2696,0.02,0.98,0.02
262_,D21,HISPANIC,,3.11363,1.43818e-05,4.61898e-06,,23.062,,0.7104,0.2696,0.02,0.98,0.02,,0.7104,0.2696,0.02,0.98,0.02
262_,D21,CAUCASIAN,,2.87192,1.82823e-05,6.36588e-06,,26.627,,0.7104,0.2696,0.02,0.98,0.02,,0.7104,0.2696,0.02,0.98,0.02
262_,D21,ASIAN,,5.33608,3.1577e-05,5.91763e-06,,22.991,,0.7104,0.2696,0.02,0.98,0.02,,0.7104,0.2696,0.02,0.98,0.02
262_,D7,CAUCASIAN,,6.49796,0.0109844,0.00169044,,25.356,,0.6156,0.3428,0.0416,0.9728,0.0272,,0.6156,0.3428,0.0416,0.9728,0.0272
262_,D7,HISPANIC,,5.92138,0.010648,0.00179823,,22.689,,0.6156,0.3428,0.0416,0.9728,0.0272,,0.6156,0.3428,0.0416,0.9728,0.0272
262_,D7,BLACK,,6.43929,0.00736702,0.00114407,,31.583,,0.6156,0.3428,0.0416,0.9728,0.0272,,0.6156,0.3428,0.0416,0.9728,0.0272
262_,D7,ASIAN,,4.26384,0.0185357,0.00434718,,19.11,,0.6156,0.3428,0.0416,0.9728,0.0272,,0.6156,0.3428,0.0416,0.9728,0.0272
262_,CSF,BLACK,,2.04221,0.00103429,0.000506457,,43.752,,0.6376,0.288,0.0744,0.9224,0.0776,,0.6376,0.288,0.0744,0.9224,0.0776
262_,CSF,CAUCASIAN,,1.51697,0.00109314,0.000720609,,40.958,,0.6376,0.288,0.0744,0.9224,0.0776,,0.6376,0.288,0.0744,0.9224,0.0776
262_,CSF,HISPANIC,,1.62451,0.00127872,0.000787143,,35.78,,0.6376,0.288,0.0744,0.9224,0.0776,,0.6376,0.288,0.0744,0.9224,0.0776
262_,CSF,ASIAN,,2.14007,0.0012412,0.000579982,,30.391,,0.6376,0.288,0.0744,0.9224,0.0776,,0.6376,0.288,0.0744,0.9224,0.0776
262_,D3,BLACK,,0.0383765,4.48156e-07,1.16779e-05,,31.674,,0.6644,0.3012,0.0344,0.9656,0.0344,,0.6644,0.3012,0.0344,0.9656,0.0344
262_,D3,CAUCASIAN,,0.0376277,5.10167e-07,1.35583e-05,,34.49,,0.6644,0.3012,0.0344,0.9656,0.0344,,0.6644,0.3012,0.0344,0.9656,0.0344
262_,D3,ASIAN,,0.037918,3.53094e-07,9.31202e-06,,30.954,,0.6644,0.3012,0.0344,0.9656,0.0344,,0.6644,0.3012,0.0344,0.9656,0.0344
262_,D3,HISPANIC,,0.044589,7.52615e-07,1.68789e-05,,33.975,,0.6644,0.3012,0.0344,0.9656,0.0344,,0.6644,0.3012,0.0344,0.9656,0.0344
262_,TH01,BLACK,,2.66618,0.000166115,6.23043e-05,,31.603,,0.6904,0.2896,0.02,0.9584,0.0416,,0.6904,0.2896,0.02,0.9584,0.0416
262_,TH01,CAUCASIAN,,5.82837,0.000428643,7.35442e-05,,34.741,,0.6904,0.2896,0.02,0.9584,0.0416,,0.6904,0.2896,0.02,0.9584,0.0416
262_,TH01,ASIAN,,1.57451,0.000366719,0.00023291,,25.994,,0.6904,0.2896,0.02,0.9584,0.0416,,0.6904,0.2896,0.02,0.9584,0.0416
262_,D13,BLACK,,3.83845,0.000847396,0.000220765,,83.966,,0.6936,0.2864,0.02,0.98,0.02,,0.6936,0.2864,0.02,0.98,0.02
262_,D13,HISPANIC,,3.75581,0.000854872,0.000227613,,83.224,,0.6936,0.2864,0.02,0.98,0.02,,0.6936,0.2864,0.02,0.98,0.02
262_,D13,CAUCASIAN,,6.68254,0.000654663,9.79662e-05,,83.859,,0.6936,0.2864,0.02,0.98,0.02,,0.6936,0.2864,0.02,0.98,0.02
262_,D13,ASIAN,,17.7348,0.000522558,2.94652e-05,,65.742,,0.6936,0.2864,0.02,0.98,0.02,,0.6936,0.2864,0.02,0.98,0.02
262_,D16,CAUCASIAN,,3.68086,0.00586789,0.00159416,,33.739,,0.5744,0.4056,0.02,0.8864,0.1136,,0.5744,0.4056,0.02,0.8864,0.1136
262_,D16,BLACK,,3.81804,0.0121594,0.00318471,,35.68,,0.5744,0.4056,0.02,0.8864,0.1136,,0.5744,0.4056,0.02,0.8864,0.1136
262_,D16,HISPANIC,,4.5526,0.011306,0.00248342,,30.565,,0.5744,0.4056,0.02,0.8864,0.1136,,0.5744,0.4056,0.02,0.8864,0.1136
262_,D16,ASIAN,,4.20514,0.0149774,0.00356169,,24.997,,0.5744,0.4056,0.02,0.8864,0.1136,,0.5744,0.4056,0.02,0.8864,0.1136
262_,D2,HISPANIC,,0.946021,0.0139185,0.0147127,,21.434,,0.566,0.342,0.092,0.8504,0.1496,,0.566,0.342,0.092,0.8504,0.1496
262_,D2,BLACK,,1.40012,0.0166949,0.011924,,24.812,,0.566,0.342,0.092,0.8504,0.1496,,0.566,0.342,0.092,0.8504,0.1496
262_,D2,CAUCASIAN,,1.42781,0.0184228,0.0129028,,24.405,,0.566,0.342,0.092,0.8504,0.1496,,0.566,0.342,0.092,0.8504,0.1496
262_,D2,ASIAN,,0.959336,0.0345228,0.0359862,,19.51,,0.566,0.342,0.092,0.8504,0.1496,,0.566,0.342,0.092,0.8504,0.1496
262_,D19,BLACK,,26.0636,4.03393e-06,1.54773e-07,,35.452,,0.686,0.2724,0.0416,0.9728,0.0272,,0.686,0.2724,0.0416,0.9728,0.0272
262_,D19,CAUCASIAN,,44.283,8.78379e-06,1.98356e-07,,43.824,,0.686,0.2724,0.0416,0.9728,0.0272,,0.686,0.2724,0.0416,0.9728,0.0272
262_,D19,HISPANIC,,18.9522,6.31124e-06,3.33008e-07,,44.376,,0.686,0.2724,0.0416,0.9728,0.0272,,0.686,0.2724,0.0416,0.9728,0.0272
262_,D19,ASIAN,,26.3526,3.925e-06,1.48941e-07,,42.27,,0.686,0.2724,0.0416,0.9728,0.0272,,0.686,0.2724,0.0416,0.9728,0.0272
262_,vWA,CAUCASIAN,,3.65067,0.00116977,0.000320425,,19.589,,0.6288,0.3296,0.0416,0.9728,0.0272,,0.6288,0.3296,0.0416,0.9728,0.0272
262_,vWA,HISPANIC,,2.14591,0.000570278,0.000265751,,17.554,,0.6288,0.3296,0.0416,0.9728,0.0272,,0.6288,0.3296,0.0416,0.9728,0.0272
262_,vWA,BLACK,,1.48035,0.000330505,0.000223261,,21.631,,0.6288,0.3296,0.0416,0.9728,0.0272,,0.6288,0.3296,0.0416,0.9728,0.0272
262_,vWA,ASIAN,,13.543,0.00216569,0.000159913,,15.328,,0.6288,0.3296,0.0416,0.9728,0.0272,,0.6288,0.3296,0.0416,0.9728,0.0272
262_,TPOX,BLACK,,0.546726,0.00465692,0.00851784,,31.225,,0.7148,0.2292,0.056,0.9224,0.0776,,0.7148,0.2292,0.056,0.9224,0.0776
262_,TPOX,CAUCASIAN,,1.08736,0.00235597,0.00216668,,42.249,,0.7148,0.2292,0.056,0.9224,0.0776,,0.7148,0.2292,0.056,0.9224,0.0776
262_,TPOX,HISPANIC,,0.488862,0.00520652,0.0106503,,34.703,,0.7148,0.2292,0.056,0.9224,0.0776,,0.7148,0.2292,0.056,0.9224,0.0776
262_,TPOX,ASIAN,,0.565152,0.00450559,0.00797235,,30.629,,0.7148,0.2292,0.056,0.9224,0.0776,,0.7148,0.2292,0.056,0.9224,0.0776
262_,D18,CAUCASIAN,,0.999603,0.000240741,0.000240837,,36.211,,0.6472,0.268,0.0848,0.98,0.02,,0.6472,0.268,0.0848,0.98,0.02
262_,D18,BLACK,,0.71926,0.000304872,0.000423869,,38.369,,0.6472,0.268,0.0848,0.98,0.02,,0.6472,0.268,0.0848,0.98,0.02
262_,D18,HISPANIC,,1.01986,0.000219208,0.000214939,,34.819,,0.6472,0.268,0.0848,0.98,0.02,,0.6472,0.268,0.0848,0.98,0.02
262_,D18,ASIAN,,0.980292,0.000282745,0.000288429,,31.518,,0.6472,0.268,0.0848,0.98,0.02,,0.6472,0.268,0.0848,0.98,0.02
262_,D5,BLACK,,2.04296,0.0811756,0.0397343,,35.886,,0.7116,0.2684,0.02,0.98,0.02,,0.7116,0.2684,0.02,0.98,0.02
262_,D5,CAUCASIAN,,1.80118,0.0900571,0.049999,,35.452,,0.7116,0.2684,0.02,0.98,0.02,,0.7116,0.2684,0.02,0.98,0.02
262_,D5,ASIAN,,2.36684,0.0684605,0.0289249,,30.941,,0.7116,0.2684,0.02,0.98,0.02,,0.7116,0.2684,0.02,0.98,0.02
262_,D5,HISPANIC,,1.70518,0.0934142,0.0547825,,33.776,,0.7116,0.2684,0.02,0.98,0.02,,0.7116,0.2684,0.02,0.98,0.02
262_,FGA,CAUCASIAN,,0.718801,3.3064e-08,4.59988e-08,,38.652,,0.6488,0.2736,0.0776,0.98,0.02,,0.6488,0.2736,0.0776,0.98,0.02
262_,FGA,BLACK,,0.592981,4.2637e-08,7.19029e-08,,39.388,,0.6488,0.2736,0.0776,0.98,0.02,,0.6488,0.2736,0.0776,0.98,0.02
262_,FGA,HISPANIC,,0.812846,3.84785e-08,4.73379e-08,,36.464,,0.6488,0.2736,0.0776,0.98,0.02,,0.6488,0.2736,0.0776,0.98,0.02
262_,FGA,ASIAN,,0.485708,4.67648e-08,9.62817e-08,,34.67,,0.6488,0.2736,0.0776,0.98,0.02,,0.6488,0.2736,0.0776,0.98,0.02
Overall:,15 Files,BLACK,,212.96,2.0643e-56,9.69339e-59,,654.869
Overall:,15 Files,CAUCASIAN,,22064.8,1.43448e-55,6.50124e-60,,654.869
Overall:,15 Files,HISPANIC,,1701.6,3.10387e-55,1.82409e-58,,654.869
Overall:,15 Files,ASIAN,,26919.5,2.83837e-54,1.05439e-58,,654.869
263_,D8,BLACK,,3.97244,0.00698356,0.001758,,34.904,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D8,CAUCASIAN,,8.2417,0.00417357,0.000506396,,33.537,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D8,HISPANIC,,12.4531,0.003059,0.000245641,,30.846,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D8,ASIAN,,14.1372,0.00340303,0.000240713,,26.939,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D21,CAUCASIAN,,14.0295,0.00568185,0.000404993,,22.007,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D21,HISPANIC,,34.0429,0.00381362,0.000112024,,19.711,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D21,BLACK,,32.6636,0.00622628,0.000190618,,24.433,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D21,ASIAN,,47.0491,0.0022948,4.87745e-05,,23.758,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D7,BLACK,,7.4279,0.114441,0.0154069,,21.981,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D7,CAUCASIAN,,7.29087,0.129878,0.0178138,,20.156,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D7,HISPANIC,,6.66806,0.135952,0.0203885,,17.046,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D7,ASIAN,,4.66565,0.214401,0.0459531,,25.616,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,CSF,BLACK,,3.17417,0.263244,0.0829332,,22.205,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,CSF,CAUCASIAN,,3.63865,0.230067,0.0632288,,18.694,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,CSF,HISPANIC,,2.92677,0.286659,0.0979438,,17.324,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,CSF,ASIAN,,3.39217,0.255738,0.0753909,,17.742,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D3,BLACK,,1.79615,0.301754,0.168001,,28.699,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D3,CAUCASIAN,,2.0824,0.220769,0.106016,,26.351,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D3,ASIAN,,1.85487,0.3915,0.211066,,19.894,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D3,HISPANIC,,1.95738,0.306777,0.156728,,25.149,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,TH01,BLACK,,28.314,0.00747884,0.00026414,,29.906,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,TH01,CAUCASIAN,,9.12901,0.00494446,0.000541621,,24.461,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,TH01,HISPANIC,,8.00608,0.0073041,0.000912319,,20.003,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,TH01,ASIAN,,29.5572,0.00453738,0.000153512,,24.779,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D13,BLACK,,113.683,0.00504567,4.43838e-05,,20.114,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D13,CAUCASIAN,,51.416,0.00562278,0.000109359,,17.73,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D13,HISPANIC,,34.218,0.0059891,0.000175028,,32.213,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D13,ASIAN,,80.018,0.00243623,3.0446e-05,,29.045,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D16,BLACK,,4.11259,0.0105784,0.0025722,,33.651,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D16,CAUCASIAN,,4.63067,0.00674387,0.00145635,,34.966,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D16,HISPANIC,,4.59857,0.00976506,0.0021235,,33.13,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D16,ASIAN,,6.11343,0.0105452,0.00172493,,34.062,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
263_,D2,CAUCASIAN,,7.97619,0.000175387,2.19888e-05,,39.606,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
